id,student_id,subject_id,date,grade
3853,129,283,2026-01-31,Незачет
3854,129,284,2025-10-10,3
3855,129,285,2025-05-22,2
3856,129,286,2025-10-07,5
3857,129,287,2026-04-17,3
3858,129,288,2026-04-13,3
3859,129,289,2025-09-12,Незачет
3860,129,290,2026-01-30,Незачет
3861,129,291,2025-08-07,Незачет
3862,129,292,2025-05-26,Незачет
3863,129,293,2026-02-20,Незачет
3864,129,294,2025-11-07,2
3865,129,295,2026-04-29,2
3866,129,296,2025-08-19,Незачет
3867,129,297,2026-04-20,Незачет
3868,129,298,2025-09-28,Незачет
3869,129,299,2025-05-14,Незачет
3870,129,300,2025-09-15,Зачет
3871,130,271,2026-03-20,5
3872,130,272,2026-03-11,4
3873,130,273,2025-09-01,5
3874,130,274,2025-09-04,Незачет
3875,130,275,2025-08-23,Зачет
3876,130,276,2026-03-30,Зачет
3877,130,277,2025-11-13,5
3878,130,278,2026-04-05,Зачет
3879,130,279,2026-02-01,Зачет
3880,130,280,2026-01-27,Незачет
3881,130,281,2025-06-14,3
3882,130,282,2026-04-09,4
3883,130,283,2025-08-03,Зачет
3884,130,284,2025-06-28,2
3885,130,285,2025-08-31,3
3886,130,286,2026-02-19,4
3887,130,287,2025-10-26,2
3888,130,288,2026-03-03,3
3889,130,289,2026-03-23,Незачет
3890,130,290,2025-09-08,Зачет
3891,130,291,2025-08-19,Зачет
3892,130,292,2026-02-14,Зачет
3893,130,293,2025-10-15,Незачет
3894,130,294,2025-12-27,5
3895,130,295,2026-01-12,3
3896,130,296,2025-06-10,Незачет
3897,130,297,2025-07-18,Незачет
3898,130,298,2025-10-25,Незачет
3899,130,299,2025-07-28,Незачет
3900,130,300,2026-04-26,Зачет
3901,131,271,2026-03-22,4
3902,131,272,2025-10-12,3
3903,131,273,2026-02-18,2
3904,131,274,2025-11-11,Зачет
3905,131,275,2026-02-25,Зачет
3906,131,276,2025-11-23,Незачет
3907,131,277,2026-04-08,5
3908,131,278,2025-09-29,Незачет
3909,131,279,2026-03-21,Незачет
3910,131,280,2025-05-28,Незачет
3911,131,281,2025-11-23,5
3912,131,282,2026-03-10,5
3913,131,283,2025-07-07,Незачет
3914,131,284,2025-06-01,3
3915,131,285,2025-09-04,4
3916,131,286,2026-02-06,3
3917,131,287,2025-11-19,4
3918,131,288,2025-10-10,3
3919,131,289,2025-06-28,Незачет
3920,131,290,2026-03-06,Незачет
3921,131,291,2026-04-02,Незачет
3922,131,292,2025-11-26,Зачет
3923,131,293,2026-04-13,Зачет
3924,131,294,2025-12-13,4
3925,131,295,2025-05-18,4
3926,131,296,2025-07-13,Незачет
3927,131,297,2025-07-20,Зачет
3928,131,298,2026-04-11,Зачет
3929,131,299,2026-03-26,Незачет
3930,131,300,2025-07-23,Зачет
3931,132,271,2026-03-28,3
3932,132,272,2025-05-29,3
3933,132,273,2025-08-11,3
3934,132,274,2025-05-19,Зачет
3935,132,275,2025-10-31,Зачет
3936,132,276,2025-05-26,Зачет
3937,132,277,2026-04-28,4
3938,132,278,2025-09-23,Зачет
3939,132,279,2026-02-04,Незачет
3940,132,280,2025-07-23,Незачет
3941,132,281,2025-08-21,4
3942,132,282,2025-09-27,3
3943,132,283,2026-03-22,Зачет
3944,132,284,2025-11-03,2
3945,132,285,2025-11-19,4
3946,132,286,2025-10-08,4
3947,132,287,2026-01-08,3
3948,132,288,2026-04-30,4
3949,132,289,2025-06-24,Незачет
3950,132,290,2026-01-26,Зачет
3951,132,291,2025-05-18,Незачет
3952,132,292,2025-08-08,Зачет
3953,132,293,2025-09-28,Зачет
3954,132,294,2025-11-12,5
3955,132,295,2025-12-23,5
3956,132,296,2025-10-27,Зачет
3957,132,297,2025-07-14,Незачет
3958,132,298,2026-04-10,Незачет
3959,132,299,2025-11-07,Зачет
3960,132,300,2025-12-20,Зачет
3961,133,271,2025-12-07,4
3962,133,272,2025-09-19,4
3963,133,273,2025-09-17,5
3964,133,274,2025-07-09,Незачет
3965,133,275,2026-03-28,Зачет
3966,133,276,2026-04-19,Незачет
3967,133,277,2025-08-15,4
3968,133,278,2026-02-21,Зачет
3969,133,279,2026-03-25,Незачет
3970,133,280,2026-01-29,Зачет
3971,133,281,2025-06-11,3
3972,133,282,2025-08-25,2
3973,133,283,2025-05-17,Незачет
3974,133,284,2025-10-04,2
3975,133,285,2025-05-26,5
3976,133,286,2025-07-09,3
3977,133,287,2026-04-03,5
3978,133,288,2025-12-15,4
3979,133,289,2026-03-05,Зачет
3980,133,290,2025-07-29,Незачет
3981,133,291,2026-04-04,Зачет
3982,133,292,2025-07-31,Зачет
3983,133,293,2026-01-13,Зачет
3984,133,294,2025-08-02,4
3985,133,295,2026-01-25,3
3986,133,296,2025-07-26,Зачет
3987,133,297,2025-08-19,Зачет
3988,133,298,2026-01-15,Незачет
3989,133,299,2025-10-13,Зачет
3990,133,300,2025-11-22,Незачет
3991,134,271,2025-05-14,3
3992,134,272,2026-04-07,5
3993,134,273,2026-03-06,4
3994,134,274,2026-03-01,Зачет
3995,134,275,2026-01-26,Незачет
3996,134,276,2025-05-10,Незачет
3997,134,277,2025-11-07,3
3998,134,278,2026-04-25,Незачет
3999,134,279,2025-06-27,Незачет
4000,134,280,2026-01-13,Незачет
4001,134,281,2025-07-13,4
4002,134,282,2025-12-26,2
4003,134,283,2026-03-14,Незачет
4004,134,284,2025-05-10,4
4005,134,285,2025-08-01,4
4006,134,286,2025-08-13,4
4007,134,287,2025-12-29,5
4008,134,288,2026-03-15,2
4009,134,289,2025-09-02,Зачет
4010,134,290,2026-02-07,Незачет
4011,134,291,2026-02-06,Незачет
4012,134,292,2026-01-11,Незачет
4013,134,293,2025-08-21,Незачет
4014,134,294,2025-10-18,3
4015,134,295,2026-04-19,5
4016,134,296,2025-09-30,Незачет
4017,134,297,2026-04-02,Зачет
4018,134,298,2025-09-19,Зачет
4019,134,299,2025-11-01,Зачет
4020,134,300,2025-08-12,Зачет
4021,135,271,2025-07-30,4
4022,135,272,2025-11-04,5
4023,135,273,2025-09-01,4
4024,135,274,2026-01-24,Зачет
4025,135,275,2025-11-25,Незачет
4026,135,276,2026-03-23,Зачет
4027,135,277,2026-01-04,2
4028,135,278,2025-10-08,Незачет
4029,135,279,2025-12-19,Незачет
4030,135,280,2025-06-15,Незачет
4031,135,281,2025-05-09,3
4032,135,282,2025-11-21,5
4033,135,283,2026-01-19,Зачет
4034,135,284,2026-03-30,3
4035,135,285,2026-03-28,3
4036,135,286,2025-09-29,5
4037,135,287,2025-12-11,4
4038,135,288,2026-01-13,5
4039,135,289,2025-12-23,Зачет
4040,135,290,2025-12-29,Незачет
4041,135,291,2025-08-24,Незачет
4042,135,292,2025-08-30,Незачет
4043,135,293,2026-01-27,Незачет
4044,135,294,2025-06-17,3
4045,135,295,2025-11-10,2
4046,135,296,2025-05-31,Зачет
4047,135,297,2025-09-14,Зачет
4048,135,298,2025-08-22,Незачет
4049,135,299,2026-01-10,Незачет
4050,135,300,2025-09-10,Незачет
4051,136,271,2026-04-06,2
4052,136,272,2025-08-22,4
4053,136,273,2025-08-16,5
4054,136,274,2026-01-16,Зачет
4055,136,275,2026-02-07,Незачет
4056,136,276,2026-04-18,Зачет
4057,136,277,2026-01-15,2
4058,136,278,2025-08-31,Зачет
4059,136,279,2025-07-19,Незачет
4060,136,280,2025-07-04,Незачет
4061,136,281,2025-11-23,2
4062,136,282,2026-02-28,4
4063,136,283,2025-08-08,Незачет
4064,136,284,2026-04-21,5
4065,136,285,2025-05-29,4
4066,136,286,2026-03-15,5
4067,136,287,2026-04-04,2
4068,136,288,2026-03-14,4
4069,136,289,2026-03-17,Зачет
4070,136,290,2025-12-26,Незачет
4071,136,291,2025-10-10,Зачет
4072,136,292,2026-01-18,Зачет
4073,136,293,2025-09-08,Зачет
4074,136,294,2026-01-26,4
4075,136,295,2025-06-30,5
4076,136,296,2026-02-11,Зачет
4077,136,297,2025-05-16,Незачет
4078,136,298,2026-01-16,Зачет
4079,136,299,2025-11-16,Зачет
4080,136,300,2025-08-29,Незачет
4081,137,271,2025-08-15,4
4082,137,272,2026-04-24,5
4083,137,273,2025-10-16,4
4084,137,274,2025-10-11,Зачет
4085,137,275,2025-10-04,Незачет
4086,137,276,2026-02-17,Незачет
4087,137,277,2025-05-20,2
4088,137,278,2025-12-19,Зачет
4089,137,279,2026-02-05,Зачет
4090,137,280,2025-12-15,Зачет
4091,137,281,2026-03-19,3
4092,137,282,2025-07-19,4
4093,137,283,2025-09-17,Незачет
4094,137,284,2026-02-13,4
4095,137,285,2026-02-08,4
4096,137,286,2025-08-01,4
4097,137,287,2026-01-28,2
4098,137,288,2025-11-30,4
4099,137,289,2026-01-09,Зачет
4100,137,290,2026-03-07,Зачет
4101,137,291,2025-11-07,Зачет
4102,137,292,2026-04-24,Незачет
4103,137,293,2026-05-07,Незачет
4104,137,294,2026-01-22,5
4105,137,295,2025-09-23,5
4106,137,296,2025-11-20,Незачет
4107,137,297,2025-08-31,Зачет
4108,137,298,2026-03-31,Зачет
4109,137,299,2025-07-12,Зачет
4110,137,300,2026-03-29,Зачет
4111,138,271,2026-01-17,3
4112,138,272,2026-04-12,3
4113,138,273,2025-12-09,2
4114,138,274,2025-07-16,Незачет
4115,138,275,2025-08-29,Незачет
4116,138,276,2025-06-13,Зачет
4117,138,277,2025-11-05,2
4118,138,278,2025-06-25,Зачет
4119,138,279,2026-02-18,Зачет
4120,138,280,2025-08-15,Незачет
4121,138,281,2026-02-12,4
4122,138,282,2026-03-16,4
4123,138,283,2025-12-10,Незачет
4124,138,284,2026-02-27,3
4125,138,285,2026-04-26,5
4126,138,286,2025-07-17,4
4127,138,287,2026-01-25,3
4128,138,288,2026-04-21,4
4129,138,289,2025-09-14,Зачет
4130,138,290,2026-01-16,Зачет
4131,138,291,2025-06-10,Зачет
4132,138,292,2025-08-01,Зачет
4133,138,293,2025-09-21,Зачет
4134,138,294,2025-08-01,3
4135,138,295,2026-02-20,4
4136,138,296,2026-04-10,Зачет
4137,138,297,2025-09-03,Зачет
4138,138,298,2025-10-17,Зачет
4139,138,299,2026-03-09,Зачет
4140,138,300,2026-04-16,Незачет
4141,139,271,2025-09-12,2
4142,139,272,2025-09-28,2
4143,139,273,2025-08-16,2
4144,139,274,2025-12-20,Незачет
4145,139,275,2025-08-29,Незачет
4146,139,276,2025-11-03,Зачет
4147,139,277,2026-04-02,3
4148,139,278,2025-06-21,Зачет
4149,139,279,2025-11-05,Зачет
4150,139,280,2025-05-27,Зачет
4151,139,281,2026-04-08,5
4152,139,282,2026-01-08,2
4153,139,283,2025-12-19,Незачет
4154,139,284,2025-12-18,2
4155,139,285,2026-01-03,2
4156,139,286,2025-06-03,4
4157,139,287,2025-11-06,2
4158,139,288,2026-04-17,2
4159,139,289,2025-07-21,Зачет
4160,139,290,2025-11-17,Зачет
4161,139,291,2025-06-22,Зачет
4162,139,292,2026-04-08,Зачет
4163,139,293,2026-01-26,Незачет
4164,139,294,2025-10-02,2
4165,139,295,2025-11-28,2
4166,139,296,2025-08-30,Зачет
4167,139,297,2025-10-14,Незачет
4168,139,298,2025-05-27,Незачет
4169,139,299,2026-04-10,Незачет
4170,139,300,2026-04-03,Зачет
4171,140,271,2025-07-04,3
4172,140,272,2025-06-29,2
4173,140,273,2025-07-23,2
4174,140,274,2025-09-17,Зачет
4175,140,275,2025-10-12,Зачет
4176,140,276,2025-12-14,Зачет
4177,140,277,2026-04-18,4
4178,140,278,2026-04-24,Зачет
4179,140,279,2025-10-31,Зачет
4180,140,280,2025-07-01,Зачет
4181,140,281,2025-09-06,3
4182,140,282,2026-04-06,5
4183,140,283,2026-02-08,Незачет
4184,140,284,2025-07-16,3
4185,140,285,2026-03-05,5
4186,140,286,2025-06-07,2
4187,140,287,2025-11-12,3
4188,140,288,2025-09-13,4
4189,140,289,2026-01-07,Незачет
4190,140,290,2025-07-14,Незачет
4191,140,291,2025-09-05,Зачет
4192,140,292,2026-01-08,Зачет
4193,140,293,2025-05-29,Незачет
4194,140,294,2025-05-08,2
4195,140,295,2025-10-29,4
4196,140,296,2025-08-21,Зачет
4197,140,297,2025-07-27,Незачет
4198,140,298,2026-02-26,Зачет
4199,140,299,2026-03-03,Зачет
4200,140,300,2025-07-11,Незачет
4201,141,271,2025-12-16,4
4202,141,272,2026-02-27,4
4203,141,273,2025-07-07,2
4204,141,274,2025-11-13,Зачет
4205,141,275,2026-03-07,Незачет
4206,141,276,2026-02-27,Незачет
4207,141,277,2026-03-05,2
4208,141,278,2025-06-10,Незачет
4209,141,279,2025-06-26,Незачет
4210,141,280,2025-12-31,Незачет
4211,141,281,2025-10-22,4
4212,141,282,2026-01-08,5
4213,141,283,2025-10-20,Зачет
4214,141,284,2025-10-10,5
4215,141,285,2025-10-20,4
4216,141,286,2025-11-08,5
4217,141,287,2025-10-02,3
4218,141,288,2025-05-08,2
4219,141,289,2025-05-21,Незачет
4220,141,290,2025-11-30,Незачет
4221,141,291,2025-07-23,Зачет
4222,141,292,2026-02-14,Зачет
4223,141,293,2025-09-28,Незачет
4224,141,294,2025-05-12,2
4225,141,295,2026-04-18,5
4226,141,296,2025-09-09,Незачет
4227,141,297,2026-02-24,Зачет
4228,141,298,2026-03-26,Зачет
4229,141,299,2025-11-29,Зачет
4230,141,300,2025-07-20,Незачет
4231,142,271,2025-05-13,5
4232,142,272,2026-01-24,2
4233,142,273,2025-05-08,3
4234,142,274,2026-01-05,Зачет
4235,142,275,2026-02-15,Незачет
4236,142,276,2025-08-11,Зачет
4237,142,277,2025-08-02,4
4238,142,278,2026-01-31,Зачет
4239,142,279,2026-04-12,Незачет
4240,142,280,2025-09-17,Зачет
4241,142,281,2025-09-05,3
4242,142,282,2025-06-26,5
4243,142,283,2025-06-15,Незачет
4244,142,284,2025-10-02,4
4245,142,285,2025-11-18,4
4246,142,286,2025-12-21,5
4247,142,287,2025-09-02,4
4248,142,288,2025-07-10,5
4249,142,289,2025-06-01,Незачет
4250,142,290,2026-03-22,Незачет
4251,142,291,2025-05-24,Незачет
4252,142,292,2025-08-30,Зачет
4253,142,293,2025-08-27,Незачет
4254,142,294,2025-10-31,2
4255,142,295,2026-02-13,2
4256,142,296,2025-11-25,Незачет
4257,142,297,2025-12-24,Незачет
4258,142,298,2025-11-26,Незачет
4259,142,299,2025-09-15,Зачет
4260,142,300,2025-10-22,Зачет
4261,143,271,2026-04-16,2
4262,143,272,2026-01-28,2
4263,143,273,2025-06-27,2
4264,143,274,2025-09-17,Зачет
4265,143,275,2026-04-22,Незачет
4266,143,276,2025-11-13,Зачет
4267,143,277,2025-09-23,3
4268,143,278,2026-02-22,Незачет
4269,143,279,2025-07-19,Незачет
4270,143,280,2025-07-10,Зачет
4271,143,281,2026-04-24,4
4272,143,282,2026-04-28,2
4273,143,283,2026-03-18,Зачет
4274,143,284,2025-10-10,5
4275,143,285,2025-05-14,5
4276,143,286,2025-08-03,3
4277,143,287,2025-08-02,4
4278,143,288,2026-02-13,5
4279,143,289,2025-06-26,Незачет
4280,143,290,2025-07-28,Незачет
4281,143,291,2026-02-16,Незачет
4282,143,292,2025-05-15,Зачет
4283,143,293,2025-12-22,Зачет
4284,143,294,2025-11-18,5
4285,143,295,2025-07-11,2
4286,143,296,2025-06-23,Незачет
4287,143,297,2025-09-26,Незачет
4288,143,298,2026-02-07,Незачет
4289,143,299,2026-01-14,Незачет
4290,143,300,2026-03-10,Незачет
4291,144,271,2025-05-21,5
4292,144,272,2025-09-29,2
4293,144,273,2026-04-12,2
4294,144,274,2026-01-10,Зачет
4295,144,275,2025-08-14,Незачет
4296,144,276,2026-03-02,Зачет
4297,144,277,2025-11-30,5
4298,144,278,2026-01-04,Незачет
4299,144,279,2025-05-25,Зачет
4300,144,280,2025-12-23,Незачет
4301,144,281,2025-05-25,5
4302,144,282,2026-01-19,5
4303,144,283,2025-06-17,Зачет
4304,144,284,2026-01-15,5
4305,144,285,2026-03-27,5
4306,144,286,2025-05-14,5
4307,144,287,2025-05-25,3
4308,144,288,2026-01-29,2
4309,144,289,2025-06-20,Незачет
4310,144,290,2025-10-15,Незачет
4311,144,291,2025-10-26,Незачет
4312,144,292,2025-10-01,Незачет
4313,144,293,2025-06-23,Незачет
4314,144,294,2025-12-05,4
4315,144,295,2025-08-13,4
4316,144,296,2025-11-07,Зачет
4317,144,297,2026-02-03,Зачет
4318,144,298,2025-07-05,Зачет
4319,144,299,2025-07-25,Зачет
4320,144,300,2026-01-31,Незачет
4321,145,271,2026-01-28,4
4322,145,272,2026-01-06,2
4323,145,273,2025-05-10,4
4324,145,274,2025-08-31,Незачет
4325,145,275,2025-10-17,Зачет
4326,145,276,2026-01-18,Незачет
4327,145,277,2025-06-15,4
4328,145,278,2026-01-19,Незачет
4329,145,279,2025-11-25,Незачет
4330,145,280,2025-08-19,Незачет
4331,145,281,2026-01-03,2
4332,145,282,2025-12-28,3
4333,145,283,2026-02-03,Зачет
4334,145,284,2025-06-29,3
4335,145,285,2025-10-16,4
4336,145,286,2026-03-25,2
4337,145,287,2026-04-20,2
4338,145,288,2025-06-16,4
4339,145,289,2025-11-21,Зачет
4340,145,290,2026-02-10,Незачет
4341,145,291,2026-01-01,Зачет
4342,145,292,2025-06-21,Зачет
4343,145,293,2025-08-24,Незачет
4344,145,294,2025-06-20,2
4345,145,295,2026-03-07,5
4346,145,296,2025-06-17,Незачет
4347,145,297,2025-11-16,Незачет
4348,145,298,2025-07-23,Незачет
4349,145,299,2025-12-29,Зачет
4350,145,300,2025-07-23,Незачет
4351,146,271,2026-03-05,2
4352,146,272,2025-08-17,4
4353,146,273,2026-03-25,5
4354,146,274,2025-11-26,Незачет
4355,146,275,2025-07-24,Незачет
4356,146,276,2025-09-23,Зачет
4357,146,277,2026-02-04,5
4358,146,278,2025-10-13,Зачет
4359,146,279,2025-08-29,Зачет
4360,146,280,2025-07-08,Незачет
4361,146,281,2025-05-22,5
4362,146,282,2025-12-05,4
4363,146,283,2025-11-15,Зачет
4364,146,284,2026-04-25,4
4365,146,285,2025-07-26,4
4366,146,286,2026-01-29,5
4367,146,287,2026-05-04,3
4368,146,288,2025-11-09,5
4369,146,289,2025-09-12,Зачет
4370,146,290,2025-08-06,Зачет
4371,146,291,2025-05-08,Незачет
4372,146,292,2025-05-11,Незачет
4373,146,293,2026-01-22,Зачет
4374,146,294,2025-06-10,4
4375,146,295,2026-04-24,5
4376,146,296,2025-06-18,Зачет
4377,146,297,2026-03-27,Зачет
4378,146,298,2025-12-15,Зачет
4379,146,299,2026-01-21,Незачет
4380,146,300,2025-11-14,Незачет
4381,147,271,2025-07-03,2
4382,147,272,2025-06-10,5
4383,147,273,2026-03-05,5
4384,147,274,2025-11-21,Зачет
4385,147,275,2025-06-05,Незачет
4386,147,276,2026-02-12,Зачет
4387,147,277,2026-02-12,4
4388,147,278,2025-06-15,Незачет
4389,147,279,2026-04-23,Незачет
4390,147,280,2025-08-14,Незачет
4391,147,281,2026-01-12,3
4392,147,282,2025-08-04,5
4393,147,283,2025-10-31,Незачет
4394,147,284,2025-08-29,4
4395,147,285,2025-08-17,5
4396,147,286,2025-11-03,3
4397,147,287,2025-05-26,2
4398,147,288,2025-06-14,3
4399,147,289,2026-03-18,Незачет
4400,147,290,2025-07-13,Зачет
4401,147,291,2026-04-11,Незачет
4402,147,292,2025-05-22,Незачет
4403,147,293,2026-04-02,Незачет
4404,147,294,2025-08-27,2
4405,147,295,2025-09-23,3
4406,147,296,2026-03-14,Незачет
4407,147,297,2026-01-24,Незачет
4408,147,298,2025-09-05,Зачет
4409,147,299,2025-10-19,Зачет
4410,147,300,2026-02-17,Зачет
4411,148,271,2025-06-21,4
4412,148,272,2025-06-12,5
4413,148,273,2026-04-02,5
4414,148,274,2026-02-25,Незачет
4415,148,275,2026-04-17,Зачет
4416,148,276,2025-05-24,Зачет
4417,148,277,2025-05-10,5
4418,148,278,2026-04-02,Незачет
4419,148,279,2025-06-29,Незачет
4420,148,280,2026-01-19,Зачет
4421,148,281,2026-01-13,4
4422,148,282,2025-07-12,3
4423,148,283,2025-09-11,Незачет
4424,148,284,2025-09-22,3
4425,148,285,2026-04-19,2
4426,148,286,2025-10-23,3
4427,148,287,2026-01-03,3
4428,148,288,2025-08-19,2
4429,148,289,2026-04-13,Зачет
4430,148,290,2026-02-15,Незачет
4431,148,291,2025-06-12,Незачет
4432,148,292,2025-09-28,Незачет
4433,148,293,2026-03-19,Незачет
4434,148,294,2025-09-17,5
4435,148,295,2025-07-17,2
4436,148,296,2025-06-20,Зачет
4437,148,297,2025-10-09,Зачет
4438,148,298,2025-10-09,Незачет
4439,148,299,2025-10-31,Зачет
4440,148,300,2025-08-20,Зачет
4441,149,271,2026-03-27,4
4442,149,272,2025-10-03,4
4443,149,273,2026-01-29,3
4444,149,274,2026-04-02,Зачет
4445,149,275,2025-11-08,Незачет
4446,149,276,2026-03-13,Зачет
4447,149,277,2025-10-17,2
4448,149,278,2026-01-13,Зачет
4449,149,279,2026-04-16,Незачет
4450,149,280,2026-03-12,Незачет
4451,149,281,2025-07-10,2
4452,149,282,2025-06-19,5
4453,149,283,2025-06-27,Незачет
4454,149,284,2026-02-01,2
4455,149,285,2026-02-13,5
4456,149,286,2025-05-29,3
4457,149,287,2026-03-30,3
4458,149,288,2025-07-07,2
4459,149,289,2025-06-16,Зачет
4460,149,290,2025-10-15,Незачет
4461,149,291,2026-04-25,Незачет
4462,149,292,2025-12-22,Зачет
4463,149,293,2025-11-10,Зачет
4464,149,294,2026-03-14,2
4465,149,295,2025-12-13,4
4466,149,296,2026-01-25,Незачет
4467,149,297,2025-10-24,Незачет
4468,149,298,2025-07-16,Зачет
4469,149,299,2025-12-30,Незачет
4470,149,300,2025-10-01,Зачет
4471,150,271,2026-03-05,3
4472,150,272,2025-09-23,2
4473,150,273,2025-12-30,3
4474,150,274,2025-05-18,Зачет
4475,150,275,2026-04-06,Незачет
4476,150,276,2026-01-27,Незачет
4477,150,277,2026-04-13,5
4478,150,278,2026-03-28,Незачет
4479,150,279,2026-02-13,Зачет
4480,150,280,2026-04-18,Незачет
4481,150,281,2025-06-26,4
4482,150,282,2025-11-10,2
4483,150,283,2026-04-29,Незачет
4484,150,284,2025-11-12,5
4485,150,285,2025-06-19,5
4486,150,286,2026-04-16,3
4487,150,287,2025-10-13,4
4488,150,288,2025-10-25,3
4489,150,289,2025-05-24,Незачет
4490,150,290,2025-05-31,Незачет
4491,150,291,2025-08-16,Незачет
4492,150,292,2026-01-16,Незачет
4493,150,293,2025-09-06,Зачет
4494,150,294,2025-05-11,2
4495,150,295,2026-02-04,2
4496,150,296,2026-04-09,Зачет
4497,150,297,2026-01-25,Незачет
4498,150,298,2025-11-26,Незачет
4499,150,299,2026-03-01,Незачет
4500,150,300,2026-02-19,Незачет
4501,151,1,2025-12-16,2
4502,151,2,2026-02-12,3
4503,151,3,2025-12-12,Незачет
4504,151,4,2025-08-01,Незачет
4505,151,5,2026-01-22,2
4506,151,6,2026-04-11,5
4507,151,7,2025-09-15,4
4508,151,8,2025-11-24,4
4509,151,9,2025-11-26,Зачет
4510,151,10,2026-01-29,3
4511,151,11,2026-02-03,Незачет
4512,151,12,2026-01-02,3
4513,151,13,2025-06-12,Зачет
4514,151,14,2025-10-22,Незачет
4515,151,15,2026-01-18,4
4516,151,16,2026-02-13,Незачет
4517,151,17,2025-08-11,2
4518,151,18,2025-11-10,4
4519,151,19,2025-09-18,2
4520,151,20,2026-01-19,Незачет
4521,151,21,2026-01-24,5
4522,151,22,2026-01-11,Незачет
4523,151,23,2025-10-03,4
4524,151,24,2025-07-03,5
4525,151,25,2026-03-28,Зачет
4526,151,26,2026-03-23,3
4527,151,27,2025-12-09,4
4528,151,28,2026-04-18,2
4529,151,29,2025-12-31,4
4530,151,30,2025-05-28,Незачет
4531,152,1,2025-05-11,4
4532,152,2,2026-01-11,5
4533,152,3,2026-05-04,Зачет
4534,152,4,2025-07-06,Зачет
4535,152,5,2025-11-19,3
4536,152,6,2026-04-01,5
4537,152,7,2025-11-05,3
4538,152,8,2026-04-02,2
4539,152,9,2025-11-15,Незачет
4540,152,10,2026-04-09,3
4541,152,11,2025-07-10,Незачет
4542,152,12,2025-06-05,4
4543,152,13,2026-02-22,Зачет
4544,152,14,2025-11-13,Зачет
4545,152,15,2025-09-08,3
4546,152,16,2025-08-08,Зачет
4547,152,17,2025-09-12,3
4548,152,18,2025-08-23,5
4549,152,19,2025-05-26,4
4550,152,20,2025-11-19,Незачет
4551,152,21,2025-08-01,5
4552,152,22,2025-12-06,Зачет
4553,152,23,2026-01-11,4
4554,152,24,2025-10-01,3
4555,152,25,2025-10-10,Незачет
4556,152,26,2026-03-20,4
4557,152,27,2025-08-06,3
4558,152,28,2025-06-06,2
4559,152,29,2025-11-01,5
4560,152,30,2025-10-26,Незачет
4561,153,1,2026-03-14,3
4562,153,2,2025-12-15,5
4563,153,3,2025-10-28,Незачет
4564,153,4,2025-06-10,Зачет
4565,153,5,2026-04-04,2
4566,153,6,2025-11-16,2
4567,153,7,2025-10-27,3
4568,153,8,2025-09-06,2
4569,153,9,2025-06-22,Незачет
4570,153,10,2025-11-16,3
4571,153,11,2026-02-20,Незачет
4572,153,12,2026-01-15,3
4573,153,13,2025-05-13,Зачет
4574,153,14,2025-06-15,Незачет
4575,153,15,2025-10-10,5
4576,153,16,2025-10-14,Незачет
4577,153,17,2025-05-20,3
4578,153,18,2025-12-09,2
4579,153,19,2025-12-06,4
4580,153,20,2025-05-07,Зачет
4581,153,21,2026-03-23,2
4582,153,22,2025-06-11,Зачет
4583,153,23,2026-03-10,5
4584,153,24,2025-12-27,5
4585,153,25,2026-01-02,Незачет
4586,153,26,2026-01-09,2
4587,153,27,2025-09-02,3
4588,153,28,2026-04-17,3
4589,153,29,2025-11-20,3
4590,153,30,2025-12-11,Незачет
4591,154,1,2025-07-26,4
4592,154,2,2026-01-16,5
4593,154,3,2026-01-22,Незачет
4594,154,4,2025-10-31,Зачет
4595,154,5,2025-09-16,5
4596,154,6,2025-09-25,3
4597,154,7,2026-03-23,3
4598,154,8,2025-05-28,4
4599,154,9,2026-03-20,Зачет
4600,154,10,2025-08-01,5
4601,154,11,2026-03-30,Зачет
4602,154,12,2025-10-30,5
4603,154,13,2025-09-12,Зачет
4604,154,14,2025-12-10,Зачет
4605,154,15,2026-03-01,4
4606,154,16,2026-01-02,Незачет
4607,154,17,2025-12-25,3
4608,154,18,2025-11-06,5
4609,154,19,2026-02-09,3
4610,154,20,2026-01-17,Незачет
4611,154,21,2025-09-25,5
4612,154,22,2026-02-09,Зачет
4613,154,23,2025-10-29,2
4614,154,24,2025-06-20,5
4615,154,25,2025-06-13,Зачет
4616,154,26,2026-02-25,4
4617,154,27,2026-01-17,5
4618,154,28,2025-08-01,3
4619,154,29,2025-05-07,5
4620,154,30,2025-09-16,Незачет
4621,155,1,2025-09-21,4
4622,155,2,2026-03-25,2
4623,155,3,2026-01-08,Зачет
4624,155,4,2026-03-13,Зачет
4625,155,5,2025-08-28,2
4626,155,6,2025-12-05,4
4627,155,7,2025-11-25,3
4628,155,8,2025-09-29,5
4629,155,9,2026-02-03,Незачет
4630,155,10,2025-06-17,2
4631,155,11,2025-05-24,Зачет
4632,155,12,2026-04-20,4
4633,155,13,2025-07-09,Незачет
4634,155,14,2025-11-14,Незачет
4635,155,15,2025-06-30,5
4636,155,16,2026-03-22,Незачет
4637,155,17,2026-02-09,3
4638,155,18,2026-02-19,2
4639,155,19,2026-02-11,3
4640,155,20,2025-10-12,Незачет
4641,155,21,2025-06-17,3
4642,155,22,2025-08-13,Незачет
4643,155,23,2025-12-30,4
4644,155,24,2025-07-22,5
4645,155,25,2025-07-18,Зачет
4646,155,26,2025-06-22,2
